application_id,timestamp,applicant_age,annual_income,employment_type,employer_name,requested_amount,loan_purpose,loan_purpose_text,id_document_filename,device_id,ip_hash,session_duration_seconds,mouse_movement_events,form_paste_count,applications_from_device_last_24h,applications_from_ip_last_24h,income_employer_consistency_score,identity_consistency_score,is_fraud,fraud_type
d2c14a93-94ed-47c6-9503-98dbbb196508,2026-07-13 10:34:50,29,37509.11,salaried,"Garrison, Roberts and Thomas",12000.0,education,Paying for a nursing certification course and the exam fees.,id_d2c14a9394ed.png,6a622ae4472785d1,1907ebd7ddc4b53b,365,204,1,1,1,0.537,0.617,False,
2189177c-59d6-4016-908b-72b0e968d65b,2026-07-13 10:44:46,41,23438.05,salaried,Cole PLC,1900.0,other,Emergency repairs after a pipe burst in the basement.,,c8fc08e18393a021,13ca7acde74f1a13,154,141,0,3,3,0.786,0.872,False,
0e167bc0-27ce-49a7-8c13-e759b8fb53d4,2026-07-13 10:48:58,26,69959.44,salaried,Gould-Foster,26000.0,business,Upgrading the point-of-sale system across both storefronts.,,83f604e36ce60019,0318f823fa43f0db,170,151,0,1,1,0.806,0.855,False,
ca839ba3-db06-4770-96f8-0eaea2fe77f7,2026-07-13 11:02:23,31,79551.23,salaried,Lynch-Jones,12700.0,other,Covering legal fees for an ongoing family matter.,id_ca839ba3db06.png,b8aa7c82cca923a2,90a2390409fc6cc7,174,272,2,1,1,0.638,0.858,False,
0bb0c4a2-a796-46ba-9072-240a0ec8d30a,2026-07-13 11:07:38,30,40872.46,self_employed,Olson Group,8700.0,education,Tuition for the final year of my part-time accounting degree.,,06e714b571bea47a,ed03b0256f14d710,65,242,0,1,1,0.883,0.67,False,
7007869f-48b7-4b30-b0c8-3f2285471a83,2026-07-13 11:14:56,45,38748.87,gig_worker,"Garrison, Roberts and Thomas",18500.0,education,Enrolling in a six-month software bootcamp to change careers.,,8d4d6a2caadccd02,c2cd12e924b57334,275,156,0,1,1,0.558,0.714,False,
62c955c1-18ad-4918-a176-cdad2381d184,2026-07-13 11:16:38,28,70072.53,gig_worker,Golden-Blair,25300.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,4e4c1a06960e03ff,01a29b404d109dd2,183,244,5,1,1,0.022,0.641,True,income_mismatch
c23ef1b0-5407-4345-9fc1-4eea5cb9feec,2026-07-13 11:20:23,51,15988.94,salaried,Herrera LLC,2600.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,3aac82886d5ce479,f82540320340449c,72,118,0,1,1,0.734,0.961,False,
7f3fb27a-c2d2-4f5e-8a92-9013fd4d362b,2026-07-13 11:32:24,40,15000.0,unemployed,NOT_EMPLOYED,6800.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,c8fc08e18393a021,13ca7acde74f1a13,295,159,0,4,4,0.679,0.971,False,
6ca7dfa3-a225-47ed-b70a-1911e4253afb,2026-07-13 11:39:25,18,35975.93,salaried,Mccoy PLC,5100.0,education,Enrolling in a six-month software bootcamp to change careers.,,52e7bbb4db2721de,940f05f051083ec7,318,203,1,1,1,0.824,0.929,False,
6aea54a9-ccdf-4811-bb89-7bd3515fe0a5,2026-07-13 11:40:17,28,31949.89,salaried,Duffy Group,14300.0,home_improvement,Adding a second bathroom now that both kids are teenagers.,,88a54a2dad93cacb,0b79331cfed00130,65,197,2,1,1,0.914,0.637,False,
affa8810-e4db-4f91-a585-7ba3bae58760,2026-07-13 11:41:37,38,19634.26,gig_worker,Diaz Inc,10500.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,71f2bc7316e4b612,399cff564a16be58,223,216,1,1,1,0.843,0.878,False,
345dedc4-27c2-42f4-8642-7ce16fae8939,2026-07-13 11:47:15,49,57949.23,salaried,"Lewis, Miller and Barnes",23500.0,medical,Emergency room bill from a hospital stay earlier in the year.,,9f9c46995b264807,ade28b8464c8c27a,128,259,0,1,1,0.818,0.883,False,
a7009b76-cf5e-4bce-90ca-65844438cce0,2026-07-13 11:53:52,47,105151.2,self_employed,Olson Group,37000.0,business,Purchasing commercial baking equipment for the shop.,,506a97caef5c0232,7eedc1d4525bcd03,44,0,6,1,1,0.706,0.354,True,session_anomaly
7d3b3523-36fc-4c93-9ce1-2cdc4bf35ad7,2026-07-13 12:04:12,41,42587.61,salaried,Waters-Owens,7800.0,debt_consolidation,Consolidating three credit cards into one fixed monthly payment.,,3632ba757dd587ae,451494299a641bde,235,184,2,1,1,0.769,0.769,False,
bbdc6095-1963-41f2-ac5a-ca934bd5ca62,2026-07-13 12:16:51,22,58884.51,salaried,Cole PLC,5500.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,02e62dd4352e6854,c8a3c7581e9c5dc6,125,104,0,1,1,0.742,0.838,False,
b9272713-f23d-424a-b83f-53ff058e91e1,2026-07-13 12:16:52,29,15000.0,self_employed,"Clements, Pena and Singh",3100.0,education,Paying for a nursing certification course and the exam fees.,,f21e37380904f673,9f2173ccbd1c9dbc,232,195,1,1,1,0.894,0.802,False,
e8f39d66-73a3-4998-81d1-46de38763fd5,2026-07-13 12:20:07,41,20106.9,unemployed,NOT_EMPLOYED,8800.0,business,Purchasing commercial baking equipment for the shop.,id_e8f39d6673a3.png,fcce959c0599b8f0,8da9a82ddfcf17b0,214,176,0,1,1,0.691,0.877,False,
7aa6dce5-5f8d-486a-8613-ac294629b068,2026-07-13 12:22:34,48,89204.12,salaried,Peterson-Bell,38000.0,business,Stocking inventory ahead of the holiday retail season.,,e7e63e1cb62bb106,67b5ba08f9c7bc59,208,270,0,1,1,0.764,0.795,False,
20472b11-2813-467a-976c-f02b4e84d227,2026-07-13 12:26:51,18,37922.64,salaried,Cherry Inc,15400.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,f6a732bc7a8551fc,3819f1012e2f6fcc,236,136,2,1,1,0.611,0.743,False,
19c89fea-46e2-45bd-8097-24935ed1deb2,2026-07-13 12:37:21,35,15000.0,unemployed,NOT_EMPLOYED,9300.0,debt_consolidation,Rolling two personal loans and a card balance into a single payment.,,750263a98a1b9676,637b9acb0491ccf6,395,140,0,1,1,0.987,0.919,False,
9409408b-9bf8-4552-baa7-0f51cebaceeb,2026-07-13 12:41:23,37,24236.33,salaried,Rangel-Crawford,3400.0,home_improvement,Repairing storm damage to the back deck and the fence line.,,190b32f2aafdd30e,62b1a63217eb6272,124,250,1,1,1,0.879,0.8,False,
82149312-7134-4d8f-a4e0-7fb033ea6494,2026-07-13 12:48:17,42,37861.01,salaried,Mccoy PLC,9000.0,home_improvement,Repairing storm damage to the back deck and the fence line.,id_821493127134.png,9dc75a5fa414399b,5b330cbf64cfa032,270,209,0,1,1,0.854,0.948,False,
b278bc85-8058-4398-b82c-bd64319160e1,2026-07-13 13:07:00,18,62401.5,salaried,Olson Group,20000.0,business,Purchasing commercial baking equipment for the shop.,,52e7bbb4db2721de,940f05f051083ec7,146,242,0,2,2,0.799,0.761,False,
f1f96504-cc12-402d-a519-a796120e8691,2026-07-13 13:11:55,31,170399.45,salaried,"Barnes, Sherman and Hernandez",50000.0,home_improvement,Combining my outstanding debts so I only track one due date.,,a187d39ca3ae279f,044cb6a554febdc9,236,50,2,1,1,0.171,0.597,True,income_mismatch
598bcf47-204e-4302-ab46-a785008e7894,2026-07-13 13:19:03,33,57343.17,salaried,Peterson-Bell,13400.0,home_improvement,Furnace finally died and we need a new heating system installed.,,f352d8033ec60891,1cb2144f28f33e04,228,139,1,1,1,0.609,0.664,False,
5853a53f-b082-4f49-ab26-4bd51ee9f6ea,2026-07-13 13:21:23,53,47515.38,salaried,"Beck, Brown and Miles",17400.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,31667857518dc8b0,08b2156182433831,190,155,1,1,1,0.734,0.546,False,
9313fd7f-6ca8-4a3c-a0cb-bc8d4640ddb7,2026-07-13 13:21:58,37,36941.45,self_employed,Andrews PLC,2000.0,home_improvement,Insulating the attic and replacing the drafty front windows.,,dfdbadc091d293e5,802af36bbb211b7b,29,8,5,1,1,0.271,0.26,True,session_anomaly
717ecaa9-1a87-4627-8710-039edfca19d0,2026-07-13 13:24:14,38,41489.49,salaried,"Beck, Brown and Miles",5800.0,debt_consolidation,Consolidating three credit cards into one fixed monthly payment.,id_717ecaa91a87.png,5f464653d472ea0a,5550de697a5249e4,194,286,2,1,1,0.608,0.934,False,
ba599c1e-cc55-4f4b-beed-26a357d052c3,2026-07-13 13:35:54,47,68778.44,gig_worker,"Lane, Maldonado and Griffin",24000.0,business,Upgrading the point-of-sale system across both storefronts.,,da76540d994f6814,82ab090047ede605,196,194,0,1,1,0.836,0.924,False,
f7e91c0b-e24c-4ad5-bac0-479113205014,2026-07-13 13:41:45,51,36223.21,salaried,Lynch-Jones,7600.0,education,Paying for a nursing certification course and the exam fees.,,b338cf4160024c02,aef5708f8be317b3,137,198,1,1,1,0.825,0.947,False,
a46ab76c-d993-4ce7-9d24-13118099c8ac,2026-07-13 13:50:43,37,30347.9,salaried,Martin-Peterson,4200.0,education,Enrolling in a six-month software bootcamp to change careers.,,0f05c67d1076c90f,437a74f10851b8ee,225,138,1,1,1,0.586,0.877,False,
7228587b-574b-4b1a-9c6a-ac9a66fcdcc5,2026-07-13 13:58:19,57,84268.98,salaried,"Cruz, Barnett and Johnson",22500.0,medical,Paying for physical therapy sessions my plan stopped covering.,,1e46c624de576c5a,2f0b0acfa62c4632,204,141,1,1,1,0.618,0.627,False,
0b61e646-2eb7-471b-92e7-b5a4b5e901d1,2026-07-13 13:59:48,39,56913.7,salaried,"Knight, Benton and Vaughn",20300.0,education,Trade school tuition for HVAC certification starting in the fall.,,adb6e120e8582a9f,a42bce2c526ec7e6,224,79,1,1,1,0.635,0.804,False,
84576a77-59de-44a8-948d-5b617b0ddf7b,2026-07-13 14:04:31,43,33345.74,salaried,"Lane, Maldonado and Griffin",7700.0,medical,Dental implants after an accident; insurance covers only a fraction.,,170b1f0985c5f975,86d469a9114e76ab,214,158,1,1,1,0.412,0.889,False,
7caaa082-fbbd-44e3-ba7e-5effdef59922,2026-07-13 14:22:31,46,40560.37,gig_worker,"Brown, Harris and Becker",10700.0,education,Covering my daughter's first-semester tuition and textbooks.,,9165aeb88ed19ed0,94f789267d4370d5,167,88,1,1,1,0.781,0.755,False,
22f633de-dbfc-4530-a10e-95723fc770d3,2026-07-13 14:24:21,34,27856.51,salaried,Duffy Group,4800.0,education,Paying for a nursing certification course and the exam fees.,,c3c8ebb8d259f5e3,c43b5e3b7de6b476,207,163,0,1,1,0.654,0.778,False,
aecefc66-fd27-4b9f-a9cf-623db295c8b6,2026-07-13 14:26:55,42,63937.47,self_employed,Duffy Group,10100.0,home_improvement,Repairing storm damage to the back deck and the fence line.,,4e1fe2ba3d8cea53,b449e8d71e2c2c03,163,79,3,1,1,0.479,0.735,False,
b57d64a6-e9f4-4b75-a607-04a90eb7f1fa,2026-07-13 14:35:54,18,44868.88,gig_worker,Jones PLC,21600.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,367404e014ea68cf,e7328e8cc75ffced,92,115,1,1,1,0.63,0.83,False,
7e2b6508-77b3-4da6-a54c-0a472ef938a1,2026-07-13 14:39:52,54,46675.93,gig_worker,Herrera LLC,12500.0,education,Enrolling in a six-month software bootcamp to change careers.,id_7e2b650877b3.png,f4d630ce4bea8d8f,294de80c2e84f2b0,237,74,0,1,1,0.689,0.84,False,
b32cbfe6-3746-46f5-b722-67139d75658e,2026-07-13 14:45:40,26,38216.08,salaried,Hale and Sons,9500.0,medical,Emergency room bill from a hospital stay earlier in the year.,,25ce1e386caeda95,6740206a3a1ae443,154,169,0,1,1,0.577,0.762,False,
8b6d9609-0af3-4ad3-9322-cdebc77792bf,2026-07-13 15:02:00,34,49953.12,gig_worker,Rangel-Crawford,9800.0,debt_consolidation,Refinancing card debt at a lower rate to stop the interest snowballing.,,1a45ce79bd521348,a77ffef5b240b03f,178,157,3,1,1,0.866,0.953,False,
b65e533f-45ce-4845-8989-c119b911d689,2026-07-13 15:10:19,37,123515.52,salaried,Andrews PLC,46200.0,business,Purchasing commercial baking equipment for the shop.,,73fafeba55b4d6bf,cd9c53e1e053d231,156,255,0,1,1,0.39,0.644,False,
f89b7417-f0cd-4df3-b96d-0bc385a27b42,2026-07-13 15:15:32,19,45770.21,gig_worker,Lee and Sons,4000.0,education,Covering my daughter's first-semester tuition and textbooks.,id_f89b7417f0cd.png,a7723f1d536a23d8,ccdd333eec96c74d,159,142,0,1,1,0.78,0.48,False,
ad0b59c4-722f-4ad3-ab04-851c2a20f571,2026-07-13 15:18:05,41,30036.33,salaried,Smith PLC,5900.0,business,Buying a second delivery van to keep up with customer orders.,,f9edccbb556c37f6,3b745dcef50a0755,123,236,1,1,1,0.735,0.866,False,
a994a5b0-a7b7-4df4-8b59-8683a8a1e574,2026-07-13 15:24:09,18,25892.91,gig_worker,Rodgers Group,8100.0,medical,Paying for physical therapy sessions my plan stopped covering.,,205ed11ecd25b8a7,cfd9e19f57141813,118,205,0,1,1,0.644,0.435,False,
14d81714-343f-41f8-9ac7-b77ab876233b,2026-07-13 15:31:58,39,25426.3,salaried,Smith PLC,11000.0,home_improvement,The kitchen still has original 1980s wiring and needs a full rewire.,,4d7c3f1f051fa880,87bb45673fb6a7b1,287,155,1,1,1,0.632,0.799,False,
f3ccaecd-6dfa-4618-8dc9-259b66256ab5,2026-07-13 15:32:03,38,15000.0,salaried,Cherry Inc,3100.0,home_improvement,Adding a second bathroom now that both kids are teenagers.,,a3a9b1a822900e57,8e52b4856a119a8a,147,115,0,1,1,0.89,0.429,False,
f6fbd31e-760a-45a4-bffc-7d9418f23f8d,2026-07-13 15:40:07,20,170768.05,salaried,"Ramirez, Perry and Howard",42600.0,home_improvement,The kitchen still has original 1980s wiring and needs a full rewire.,,a8b0e9c23c2bc8ae,720a648ef21289dd,288,185,0,1,1,0.901,0.79,False,
2adb2292-97ce-4e5f-8f27-ec23224237b0,2026-07-13 15:42:17,43,35723.35,self_employed,Smith PLC,18200.0,home_improvement,Furnace finally died and we need a new heating system installed.,,112434df4766b13a,20e409425fef1f1c,131,204,0,1,1,0.759,0.731,False,
7d87c440-51c6-46e4-a4b3-bcb12a610506,2026-07-13 15:45:08,48,54102.97,salaried,Kelly-Carr,17200.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,c1f5263bfc991886,c86e92e1e8827ca1,224,151,0,1,1,0.848,0.747,False,
9e8699db-1f3d-4cef-ab28-23b41134d975,2026-07-13 15:46:02,27,55474.1,salaried,Diaz Inc,16400.0,home_improvement,Repairing storm damage to the back deck and the fence line.,,0e2e4f424d4cea70,f9f38281ab96db24,25,187,0,1,1,0.62,0.876,False,
d0c8ad55-5132-4bd6-8c62-818f6e0baafb,2026-07-13 15:46:40,38,60223.56,gig_worker,Garcia PLC,28300.0,home_improvement,Insulating the attic and replacing the drafty front windows.,,46ce93690a4099ae,c1055ba4cf475be7,210,74,0,1,1,0.745,0.87,False,
37c343c0-8687-49a8-aea2-820f2862f4cf,2026-07-13 15:48:08,37,54560.19,self_employed,Mccoy PLC,5700.0,other,Relocating across the state for a new job starting next month.,,a4545f966e6d2543,1c797e69afe1ef08,180,173,1,1,1,0.773,0.989,False,
3f329b28-1ae7-4699-9308-2ad14d9cdf62,2026-07-13 15:50:53,25,15000.0,unemployed,NOT_EMPLOYED,3100.0,home_improvement,Repairing storm damage to the back deck and the fence line.,,25ad90fab563c708,3033c7597a80d042,109,231,0,1,1,0.841,0.931,False,
641c79d9-1177-4a5c-bcdb-0e8dbea48c78,2026-07-13 16:01:16,31,60034.87,salaried,Martin-Peterson,30200.0,education,Trade school tuition for HVAC certification starting in the fall.,,6d5bce44225be48b,56a78251a84ab33f,155,203,0,1,1,0.767,0.651,False,
479333fb-d9db-462b-95aa-732e177a980b,2026-07-13 16:01:49,52,46897.78,self_employed,"Clements, Pena and Singh",15200.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,28c3cd2736eb11dd,c18fb0a789951fd2,156,203,0,1,1,0.875,0.844,False,
c526fe26-15c3-4f78-953c-ba3d743277ca,2026-07-13 16:05:05,26,15000.0,gig_worker,Baker Inc,1800.0,debt_consolidation,Consolidating three credit cards into one fixed monthly payment.,,4d21df5f540dda50,97088fab18eb2fd0,187,179,0,1,1,0.738,0.508,False,
9ed2c720-0e44-4737-ac37-025bfb98f6cc,2026-07-13 16:07:31,44,34771.69,salaried,Olson Group,15000.0,business,Buying a second delivery van to keep up with customer orders.,,6254066e289bd55c,0816f95dc230bd79,270,75,0,1,1,0.422,0.698,False,
ce07cce8-d922-4f27-9a9d-4f4b03c309e8,2026-07-13 16:15:47,31,43404.02,salaried,"Lewis, Miller and Barnes",6600.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,7722438934f59398,77a6a88cc1f8678f,289,107,0,1,1,0.691,0.81,False,
f63a4dc3-8e6b-482a-8c5d-ce77902d64d3,2026-07-13 16:29:29,23,81441.06,self_employed,Lam-Deleon,16800.0,home_improvement,Furnace finally died and we need a new heating system installed.,,4a60a93d659f0204,7f444f98ea1ca342,295,212,0,1,1,0.909,0.932,False,
92dbbc4b-2c48-44f4-8211-3a5e8f163169,2026-07-13 16:37:28,50,44449.23,salaried,Davis Group,15100.0,debt_consolidation,Rolling two personal loans and a card balance into a single payment.,,0fed724552ee6f8c,5c2f79ddfafc79ab,73,137,0,1,1,0.824,0.781,False,
0b5aea02-f0e8-41ec-9067-38817e064634,2026-07-13 16:45:46,40,93962.48,salaried,"White, Perkins and Fowler",14300.0,debt_consolidation,Consolidating three credit cards into one fixed monthly payment.,,f15a99d5bcf6937a,9dac0c509ea521f5,225,206,1,1,1,0.973,0.846,False,
4e3f3e01-2ffa-42aa-8ee8-0a88510a6971,2026-07-13 16:48:14,43,146191.39,salaried,Davis Group,50000.0,home_improvement,Furnace finally died and we need a new heating system installed.,,8c825cc41d519ba2,91fcb10c0cdfea35,269,128,1,1,1,0.812,0.745,False,
9780dc8b-a3d9-4518-9d1d-6fe627b20ea8,2026-07-13 17:01:25,47,25816.95,salaried,"Clements, Pena and Singh",6400.0,home_improvement,Adding a second bathroom now that both kids are teenagers.,,350f0296c1fa27b9,38de1d3747ba460c,106,179,1,1,1,0.632,0.537,False,
5e397c28-a4fd-4a53-86dd-2941d0ca8340,2026-07-13 17:05:24,18,119592.99,self_employed,Ward-Wright,17400.0,other,Relocating across the state for a new job starting next month.,,e21bcd5e93439bed,779c8ab223a552f8,156,132,0,1,1,0.889,0.897,False,
b25c6dfb-7e86-498a-afbf-3209b63f6086,2026-07-13 17:10:02,34,32420.52,salaried,Garcia PLC,9600.0,education,Trade school tuition for HVAC certification starting in the fall.,,362b7aa8c3512029,b6d02a813c947df8,93,136,0,1,1,0.89,0.854,False,
6425bc0d-27ba-4f89-99eb-90ed13880b5e,2026-07-13 17:16:58,31,51649.65,salaried,"White, Perkins and Fowler",6100.0,debt_consolidation,Refinancing card debt at a lower rate to stop the interest snowballing.,,ec71e32195427a34,1389263e6ea38424,174,147,3,1,1,0.876,0.735,False,
789ef78d-1adf-4296-be10-ae3dfa0f527d,2026-07-13 17:17:59,30,66409.81,salaried,Davis Group,15900.0,other,Moving costs and a security deposit for a new apartment.,,c51da8d1c5bea5bb,7c52c8be7cc7c738,153,223,1,1,1,0.701,0.838,False,
f0ff3b10-8de0-4a19-9cae-29bf07a0c9c2,2026-07-13 17:19:42,45,15000.0,salaried,"Cruz, Barnett and Johnson",6700.0,home_improvement,Insulating the attic and replacing the drafty front windows.,,df936a1ab107a817,ae9149f48eba2714,32,4,9,1,1,0.199,0.764,True,session_anomaly
b288138a-a48d-49e9-bf89-77ec72873f52,2026-07-13 17:20:33,46,36684.07,salaried,Baker Inc,10500.0,home_improvement,Replacing the roof before the winter rains get in.,,87c6545217d5ff3e,316a9b9dda7585b7,145,207,0,1,1,0.761,0.621,False,
78493509-c5aa-4822-ae02-6d832f807639,2026-07-13 17:20:34,28,26847.29,salaried,Rosario-Hernandez,10900.0,medical,Covering the deductible for a knee replacement scheduled next month.,id_78493509c5aa.png,54a3f7885ea43c7f,8eaa7f0f2e43c584,217,300,1,1,1,0.949,0.868,False,
3a1c865c-5707-4cbd-9691-be44ec4c7788,2026-07-13 17:21:55,38,43438.38,salaried,Rangel-Crawford,9500.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,fd36134160c4df9a,4ac0fc0f7b47277b,231,157,1,1,1,0.772,0.868,False,
f6f596c3-5162-448a-85ee-28c72ad504bc,2026-07-13 17:25:40,50,28221.09,salaried,Smith PLC,10200.0,home_improvement,Adding a second bathroom now that both kids are teenagers.,,e7880edf1e84223b,8dca949013f7ad27,220,272,1,1,1,0.607,0.949,False,
e3430730-27e9-4b2f-8140-cb0d203cf187,2026-07-13 17:28:41,18,35532.44,salaried,Lynch-Jones,8100.0,other,Emergency repairs after a pipe burst in the basement.,,6f0dd74fe484a107,a34c54fb8362594f,335,60,6,1,1,0.912,0.941,False,
1276b81b-3472-4fb1-987f-4d5095dce287,2026-07-13 17:39:37,58,49645.54,salaried,"Lane, Maldonado and Griffin",16200.0,home_improvement,Replacing the roof before the winter rains get in.,id_1276b81b3472.png,03dbfdd89400e776,e2d07d8fa24c5d5d,157,166,0,1,1,0.463,0.738,False,
b1165326-ac3e-4724-885c-361ba27a93d6,2026-07-13 17:52:12,29,29354.47,self_employed,Fisher-Hayden,2300.0,business,Fitting out a small studio space for my design practice.,,f7394da015d6d643,568cc1041820449e,114,281,0,1,1,0.79,0.864,False,
f2874ae3-2ea5-4a60-829f-2a418673b8fc,2026-07-13 17:52:54,44,45562.28,gig_worker,Ray Group,9700.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,id_f2874ae32ea5.png,0bf594bf53feee8a,49f9b2c33cfe3aea,250,132,1,1,1,0.716,0.823,False,
5ee81f4f-022e-4806-a0ce-86c4e3fd5c0c,2026-07-13 18:00:21,18,56814.59,salaried,Rodgers Group,10000.0,home_improvement,Repairing storm damage to the back deck and the fence line.,,7a4cb008fe7c777d,3fc8f22a9856750f,221,152,0,1,1,0.436,0.862,False,
84f50bb0-6d01-45ac-a6f5-08acec5d161d,2026-07-13 18:00:55,35,69734.18,salaried,Lee and Sons,23500.0,home_improvement,Repairing storm damage to the back deck and the fence line.,,32b2ba0b8ae03b94,ac20f0926aa4a8c4,193,155,2,1,1,0.761,0.805,False,
cd9524fa-e030-407d-abae-d82e7e118cee,2026-07-13 18:13:40,35,48461.89,salaried,"Beck, Brown and Miles",4400.0,other,Funeral expenses for my father earlier this year.,,385996ac4664adf5,d198e31c92cf3d6d,205,264,0,1,1,0.689,0.872,False,
b7bd5ab0-79ca-492f-99a6-0c9127a0f021,2026-07-13 18:16:55,37,89877.79,gig_worker,"Barnes, Sherman and Hernandez",10100.0,medical,Repairing storm damage to the back deck and the fence line.,,6e98a343fa0408e2,c1baa746a8828503,113,189,3,1,1,0.556,0.187,True,identity_inconsistency
b6a99dff-09c6-41c4-abd5-73ffcfde3a44,2026-07-13 18:28:36,46,36770.92,salaried,Brown-Tate,16500.0,other,Relocating across the state for a new job starting next month.,,c78ddf0b457c0cac,a6c63d6d9aa804fe,228,50,0,1,1,0.461,0.797,False,
4d1227a6-2a1e-4365-9dd3-489ffc0fb318,2026-07-13 18:29:15,34,61872.39,salaried,Jones PLC,6200.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,3766e25ca16b2752,d6cc918b6b187844,130,105,0,1,1,0.576,0.666,False,
989b4a86-6938-45f6-92bb-87b39f9e7610,2026-07-13 18:36:25,28,56247.68,salaried,Mccoy PLC,9700.0,business,Fitting out a small studio space for my design practice.,,f50f93e5ba18fa25,55113aa09f573ab9,214,137,0,1,1,0.749,0.86,False,
8272e1f2-ae65-41db-b624-bc6edea9e982,2026-07-13 18:49:25,40,43222.29,self_employed,Garcia PLC,31200.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,4b8425e1e3256403,094ea5822907a5d9,160,96,0,1,1,0.852,0.638,False,
502d46cd-6e69-4ebe-b457-b590c5b5254f,2026-07-13 18:56:34,56,71926.88,salaried,"Ramirez, Perry and Howard",18100.0,business,Purchasing commercial baking equipment for the shop.,,61a56ab5fc1c1be4,231e8aaca8d4fbc3,74,212,0,1,1,0.534,0.92,False,
56614654-376a-44ed-a22f-92a3aa8f83e6,2026-07-13 18:57:32,41,29911.36,salaried,Lam-Deleon,13700.0,business,Buying a second delivery van to keep up with customer orders.,,848184341a30cef8,9c47818d3799f315,125,154,3,1,1,0.839,0.69,False,
ce5beb3d-c260-4259-8b00-8db94565175b,2026-07-13 19:03:32,34,42876.75,self_employed,Duffy Group,14700.0,home_improvement,Replacing the roof before the winter rains get in.,,db51f2df952802c4,f8f47d2c7844251f,161,159,0,1,1,0.828,0.756,False,
d59568ec-6599-4c71-9a70-7e28cd25ef4c,2026-07-13 19:12:04,20,75138.66,salaried,Barnes LLC,36300.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,1e23ddf0e72815c2,e5ee7cae9893da6c,123,160,0,1,1,0.856,0.911,False,
7173ff65-4aec-49ea-af0b-1e66c4c42dd3,2026-07-13 19:12:28,36,20824.76,salaried,Davis-Joseph,1100.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,92f37cdfc1a733a8,3deeacc7f128c310,116,188,1,1,1,0.749,0.779,False,
cb278d35-5c82-456b-82a8-f156cdf73e04,2026-07-13 19:15:52,37,29660.71,salaried,Jones PLC,13200.0,business,Buying a second delivery van to keep up with customer orders.,,a3dac0b5f8318fe7,25ae30f56d9f54fb,245,91,1,1,1,0.757,0.729,False,
8c222e72-cc80-4af4-bad1-a1ba89ba6868,2026-07-13 19:20:24,44,63076.51,salaried,Duran PLC,33900.0,home_improvement,The kitchen still has original 1980s wiring and needs a full rewire.,,ca934feca2058e51,e6498f5a57b3d531,209,50,2,1,1,0.621,0.806,False,
72c21d38-8498-499e-95cf-3bdb0c10ffb1,2026-07-13 19:27:19,47,47891.66,salaried,Ward-Wright,13000.0,debt_consolidation,Refinancing card debt at a lower rate to stop the interest snowballing.,,099a835cb654af71,be1bbddaf779a372,189,209,0,1,1,0.956,0.895,False,
5bf6cc6e-affc-4840-b368-2762bb66718c,2026-07-13 19:32:09,26,35785.95,salaried,Ward-Wright,12400.0,debt_consolidation,Rolling two personal loans and a card balance into a single payment.,,d079465630323d8a,975d5eaa9c7973e1,73,179,0,1,1,0.66,0.942,False,
bb6db6cc-e4bb-42df-9148-4a7f3dc1f8be,2026-07-13 19:35:16,38,37960.8,salaried,Herrera LLC,3800.0,debt_consolidation,Refinancing card debt at a lower rate to stop the interest snowballing.,,4e0143b26bf802fe,ad7c8f97cd18a0ea,239,202,0,1,1,0.756,0.859,False,
b89f3e82-92bd-491d-ace5-29cbef0dcd4f,2026-07-13 19:39:39,30,70440.77,salaried,Davis Group,11200.0,other,Covering legal fees for an ongoing family matter.,,9cfa51f9a6ef56f9,18950e0c0e372964,215,81,0,1,1,0.622,0.595,False,
5e1e5fbf-b0bc-43b8-8680-0ec8de2a208a,2026-07-13 19:46:17,30,39916.04,self_employed,Duran PLC,15100.0,education,Trade school tuition for HVAC certification starting in the fall.,,ba40233a88b23f23,3dd45ae88e99011a,191,205,1,1,1,0.829,0.659,False,
820111bd-1bb1-447b-85c2-fa03da5a878d,2026-07-13 19:56:15,53,39609.47,salaried,Rodgers Group,21700.0,other,Replacing my car after the transmission failed.,,66eaf21ffb6b37a2,d8800dd35fab17c7,318,140,1,1,1,0.887,0.933,False,
8f3b25ab-9716-4592-a7b8-eac443aee44f,2026-07-13 20:08:48,26,33044.22,salaried,Brown-Tate,10300.0,other,Covering legal fees for an ongoing family matter.,,dc6c6f5a2a79f42a,38b84f3593aebbe0,85,235,1,1,1,0.819,0.812,False,
